time_ms,Ip
1.64640432,83.21572748074112
1.64740432,83.29384760098492
1.64840432,83.35140064149493
1.64940432,83.39589624906466
1.65040432,83.4467694313438
1.65140432,83.50053719083758
1.6524043199999998,83.5458911070076
1.6534043200000001,83.58568405767079
1.65440432,83.63040873065052
1.6554043200000002,83.67527926572575
1.65640432,83.70526211533138
1.65740432,83.72693814995807
1.65840432,83.75639133400296
1.65940432,83.78902356951824
1.6604043199999998,83.8185601596627
1.66140432,83.85344669165067
1.66240432,83.89858887520234
1.6634043200000002,83.93839668449408
1.66440432,83.957653110808
1.66540432,83.97505321708212
1.66640432,84.01059672266035
1.66740432,84.04403683274245
1.66840432,84.0588536705842
1.66940432,84.07635232834713
1.6704043199999998,84.11131677334868
1.6714043200000002,84.1429426579125
1.67240432,84.14558146131776
1.6734043200000002,84.13606783354965
1.67440432,84.14446608099934
1.67540432,84.16562485131374
1.67640432,84.18582205394569
1.67740432,84.20512424045421
1.6784043199999998,84.2245299625539
1.67940432,84.23553539446527
1.6804043199999998,84.23559956861493
1.6814043200000002,84.24398226758524
1.68240432,84.26820495896447
1.68340432,84.28951720159682
1.68440432,84.30239821073246
1.68540432,84.32443224732742
1.68640432,84.36090627429326
1.68740432,84.39418925204814
1.6884043199999998,84.41298565811564
1.68940432,84.43301790502528
1.69040432,84.47075407601255
1.6914043200000002,84.5162040187688
1.69240432,84.55434708114149
1.69340432,84.59047273348358
1.69440432,84.63713759725442
1.69540432,84.69385569131873
1.6964043199999999,84.75045232494745
1.69740432,84.8097961343675
1.6984043199999999,84.87941432111143
1.6994043200000002,84.94708365836777
1.70040432,85.0043078426811
1.70140432,85.06271436895167
1.70240432,85.13355843138606
1.70340432,85.20946276724612
1.70440432,85.27969656840003
1.70540432,85.35365282507166
1.7064043199999999,85.4438924598411
1.70740432,85.5389404266939
1.70840432,85.62732203782184
1.70940432,85.71750007167236
1.71040432,85.82203688629909
1.71140432,85.93709832296122
1.71240432,86.045434953474
1.71340432,86.15271606855902
1.7144043199999999,86.27784061534271
1.71540432,86.41418094205858
1.7164043199999999,86.54430272654508
1.71740432,86.67816224054718
1.71840432,86.83391455151559
1.71940432,86.99803930120652
1.72040432,87.15273094403267
1.72140432,87.31297804261237
1.72240432,87.49712342401995
1.72340432,87.69183449228547
1.7244043199999999,87.88508330519483
1.72540432,88.08794696889015
1.7264043199999999,88.30591310396926
1.72740432,88.528818124086
1.72840432,88.75227497429978
1.72940432,88.98951197174767
1.73040432,89.24378301166814
1.73140432,89.49556689323458
1.7324043199999999,89.73159607779621
